ID,especie,long_dec,lat_dec,ano_final
Vertebrado terrestre,Canis familiaris,-51.431627,-25.444685,2014
Vertebrado terrestre,Canis familiaris,-51.455446,-25.4391,2014
Vertebrado terrestre,Canis familiaris,-51.486245,-25.416641,2014
Vertebrado terrestre,Canis familiaris,-49.745381,-25.852475,2010
Vertebrado terrestre,Canis familiaris,-49.74453703,-25.85834306,2011
Vertebrado terrestre,Canis familiaris,-49.74459534,-25.88183784,2011
Vertebrado terrestre,Felis catus,-49.74438,-25.839076,2012
Vertebrado terrestre,Canis familiaris,-49.743154,-25.861744,2012
Vertebrado terrestre,Canis familiaris,-49.760801,-26.026671,2012
Vertebrado terrestre,Canis familiaris,-49.763064,-26.053431,2012
Vertebrado terrestre,Canis familiaris,-49.763064,-26.053431,2012
Vertebrado terrestre,Canis familiaris,-49.779879,-26.076691,2012
Vertebrado terrestre,Canis familiaris,-49.734492,-25.763269,2012
Vertebrado terrestre,Canis familiaris,-49.745162,-25.853294,2012
Vertebrado terrestre,Canis familiaris,-49.751585,-25.894279,2012
Vertebrado terrestre,Canis familiaris,-49.783187,-26.079542,2012
Vertebrado terrestre,Canis familiaris,-49.783187,-26.079542,2012
Vertebrado terrestre,Felis catus,-49.796184,-26.090385,2012
Vertebrado terrestre,Canis familiaris,-49.760678,-26.026915,2013
Vertebrado terrestre,Canis familiaris,-49.72860225,-25.72980636,2013
Vertebrado terrestre,Canis familiaris,-49.74267131,-25.86380985,2013
Vertebrado terrestre,Canis familiaris,-49.744174,-25.857445,2014
Vertebrado terrestre,Canis familiaris,-51.600386,-23.602966,2010
Vertebrado terrestre,Canis familiaris,-50.05752741,-23.05473728,2011
Vertebrado terrestre,Canis familiaris,-50.05752741,-23.05473728,2011
Vertebrado terrestre,Canis familiaris,-50.05752741,-23.05473728,2011
Vertebrado terrestre,Canis familiaris,-50.05752741,-23.05473728,2011
Vertebrado terrestre,Canis familiaris,-50.21815974,-23.05717582,2011
Vertebrado terrestre,Canis familiaris,-50.23073481,-23.04824227,2011
Vertebrado terrestre,Canis familiaris,-50.23594896,-23.04448067,2011
Vertebrado terrestre,Canis familiaris,-50.23858438,-23.04127582,2011
Vertebrado terrestre,Canis familiaris,-50.37689443,-23.10207669,2011
Vertebrado terrestre,Canis familiaris,-50.37689443,-23.10207669,2011
Vertebrado terrestre,Canis familiaris,-50.37689443,-23.10207669,2011
Vertebrado terrestre,Canis familiaris,-50.66412721,-23.18230437,2011
Vertebrado terrestre,Canis familiaris,-50.76475488,-23.19260166,2011
Vertebrado terrestre,Canis familiaris,-50.76475488,-23.19260166,2011
Vertebrado terrestre,Canis familiaris,-50.76475488,-23.19260166,2011
Vertebrado terrestre,Canis familiaris,-50.80086624,-23.19885987,2011
Vertebrado terrestre,Canis familiaris,-50.80987188,-23.20094432,2011
Vertebrado terrestre,Canis familiaris,-50.85901341,-23.2295652,2011
Vertebrado terrestre,Canis familiaris,-50.89345827,-23.2135109,2011
Vertebrado terrestre,Canis familiaris,-50.95066365,-23.21700585,2011
Vertebrado terrestre,Canis familiaris,-50.95229052,-23.2258305,2011
Vertebrado terrestre,Canis familiaris,-50.95229052,-23.2258305,2011
Vertebrado terrestre,Canis familiaris,-50.95229052,-23.2258305,2011
Vertebrado terrestre,Canis familiaris,-50.95229052,-23.2258305,2011
Vertebrado terrestre,Canis familiaris,-50.95229052,-23.2258305,2011
Vertebrado terrestre,Canis familiaris,-50.95229052,-23.2258305,2011
Vertebrado terrestre,Canis familiaris,-50.95229052,-23.2258305,2011
Vertebrado terrestre,Canis familiaris,-50.95229052,-23.2258305,2011
Vertebrado terrestre,Canis familiaris,-50.95229052,-23.2258305,2011
Vertebrado terrestre,Canis familiaris,-50.980077,-23.25253012,2011
Vertebrado terrestre,Canis familiaris,-50.980077,-23.25253012,2011
Vertebrado terrestre,Canis familiaris,-50.980077,-23.25253012,2011
Vertebrado terrestre,Canis familiaris,-50.980077,-23.25253012,2011
Vertebrado terrestre,Canis familiaris,-50.98087372,-23.25286299,2011
Vertebrado terrestre,Canis familiaris,-51.45757729,-23.54061541,2011
Vertebrado terrestre,Canis familiaris,-51.5800415,-23.59794929,2011
Vertebrado terrestre,Canis familiaris,-51.66358538,-23.56193969,2011
Vertebrado terrestre,Canis familiaris,-51.66358538,-23.56193969,2011
Vertebrado terrestre,Canis familiaris,-51.66358538,-23.56193969,2011
Vertebrado terrestre,Canis familiaris,-51.67957268,-23.52531534,2011
Vertebrado terrestre,Canis familiaris,-51.67957268,-23.52531534,2011
Vertebrado terrestre,Canis familiaris,-51.67957268,-23.52531534,2011
Vertebrado terrestre,Canis familiaris,-51.67957268,-23.52531534,2011
Vertebrado terrestre,Canis familiaris,-51.86277774,-23.46330672,2011
Vertebrado terrestre,Canis familiaris,-50.37667,-23.10386,2011
Vertebrado terrestre,Canis familiaris,-50.66434,-23.18205,2011
Vertebrado terrestre,Canis familiaris,-50.72788,-23.20076,2011
Vertebrado terrestre,Canis familiaris,-50.80001,-23.19781,2011
Vertebrado terrestre,Canis familiaris,-51.21695,-23.28004,2011
Vertebrado terrestre,Canis familiaris,-51.21695,-23.28004,2011
Vertebrado terrestre,Canis familiaris,-51.21695,-23.28004,2011
Vertebrado terrestre,Canis familiaris,-51.25462,-23.27692,2011
Vertebrado terrestre,Canis familiaris,-51.36862,-23.3083,2011
Vertebrado terrestre,Canis familiaris,-51.36976,-23.30945,2011
Vertebrado terrestre,Canis familiaris,-51.41114,-23.36851,2011
Vertebrado terrestre,Canis familiaris,-51.42417,-23.49586,2011
Vertebrado terrestre,Canis familiaris,-51.50144,-23.56388,2011
Vertebrado terrestre,Canis familiaris,-51.58578,-23599,2011
Vertebrado terrestre,Canis familiaris,-51.59763,-23.60241,2011
Vertebrado terrestre,Felis catus,-50.96683799,-23.242944,2012
Vertebrado terrestre,Canis familiaris,-51.04857899,-23.271818,2012
Vertebrado terrestre,Canis familiaris,-51.10619599,-23.305083,2012
Vertebrado terrestre,Canis familiaris,-51.12751799,-23.307704,2012
Vertebrado terrestre,Canis familiaris,-51.14507099,-23.282941,2012
Vertebrado terrestre,Canis familiaris,-51.15603699,-23.278359,2012
Vertebrado terrestre,Canis familiaris,-51.23032399,-23.279189,2012
Vertebrado terrestre,Canis familiaris,-51.23032399,-23.279189,2012
Vertebrado terrestre,Felis catus,-51.38759899,-23.325973,2012
Vertebrado terrestre,Canis familiaris,-51.38904999,-23.334266,2012
Vertebrado terrestre,Canis familiaris,-51.42532799,-23.42676,2012
Vertebrado terrestre,Canis familiaris,-51.42532799,-23.42676,2012
Vertebrado terrestre,Canis familiaris,-51.45168499,-23.530047,2012
Vertebrado terrestre,Canis familiaris,-51.51472799,-23.565398,2012
Vertebrado terrestre,Canis familiaris,-51.57967999,-23.597718,2012
Vertebrado terrestre,Canis familiaris,-51.57967999,-23.597718,2012
Vertebrado terrestre,Canis familiaris,-51.57967999,-23.597718,2012
Vertebrado terrestre,Canis familiaris,-51.57967999,-23.597718,2012
Vertebrado terrestre,Canis familiaris,-51.59611299,-23.602791,2012
Vertebrado terrestre,Canis familiaris,-51.59611299,-23.602791,2012
Vertebrado terrestre,Felis catus,-51.63556999,-23.599336,2012
Vertebrado terrestre,Felis catus,-51.63556999,-23.599336,2012
Vertebrado terrestre,Felis catus,-51.68265299,-23.519649,2012
Vertebrado terrestre,Felis catus,-51.72642799,-23.514028,2012
Vertebrado terrestre,Canis familiaris,-51.75114999,-23.524441,2012
Vertebrado terrestre,Canis familiaris,-51.78955199,-23.491698,2012
Vertebrado terrestre,Canis familiaris,-51.79600799,-23.489132,2012
Vertebrado terrestre,Canis familiaris,-51.79600799,-23.489132,2012
Vertebrado terrestre,Canis familiaris,-51.79600799,-23.489132,2012
Vertebrado terrestre,Canis familiaris,-51.79600799,-23.489132,2012
Vertebrado terrestre,Canis familiaris,-51.79600799,-23.489132,2012
Vertebrado terrestre,Canis familiaris,-51.80685499,-23.480217,2012
Vertebrado terrestre,Capra hircus,-51.86875999,-23.455356,2012
Vertebrado terrestre,Canis familiaris,-51.86875999,-23.455356,2012
Vertebrado terrestre,Capra hircus,-51.87722999,-23.446288,2012
Vertebrado terrestre,Capra hircus,-51.87722999,-23.446288,2012
Vertebrado terrestre,Capra hircus,-51.87722999,-23.446288,2012
Vertebrado terrestre,Capra hircus,-51.87722999,-23.446288,2012
Vertebrado terrestre,Capra hircus,-51.87722999,-23.446288,2012
Vertebrado terrestre,Capra hircus,-51.87722999,-23.446288,2012
Vertebrado terrestre,Capra hircus,-51.87722999,-23.446288,2012
Vertebrado terrestre,Mus musculus,-51.94399599,-23.418278,2012
Vertebrado terrestre,Felis catus,-51.97038599,-23.424999,2012
Vertebrado terrestre,Canis familiaris,-50.072043,-23.053587,2012
Vertebrado terrestre,Canis familiaris,-50.218979,-23.054319,2012
Vertebrado terrestre,Felis catus,-50.218456,-23.047689,2012
Vertebrado terrestre,Felis catus,-50.233451,-23.045855,2012
Vertebrado terrestre,Canis familiaris,-50.664497,-23.185729,2012
Vertebrado terrestre,Canis familiaris,-50.664497,-23.185729,2012
Vertebrado terrestre,Felis catus,-50659,-23.195784,2012
Vertebrado terrestre,Canis familiaris,-50.700404,-23.193041,2012
Vertebrado terrestre,Canis familiaris,-50.79262,-23.193153,2012
Vertebrado terrestre,Canis familiaris,-50.827946,-23.211001,2012
Vertebrado terrestre,Canis familiaris,-50.837185,-23.218418,2012
Vertebrado terrestre,Canis familiaris,-50.942551,-23.208958,2012
Vertebrado terrestre,Canis familiaris,-50.990082,-23.273959,2012
Vertebrado terrestre,Canis familiaris,-51.038734,-23.270695,2012
Vertebrado terrestre,Canis familiaris,-51.038734,-23.270695,2012
Vertebrado terrestre,Canis familiaris,-51.04244,-23.271907,2012
Vertebrado terrestre,Felis catus,-51.049509,-23.274753,2012
Vertebrado terrestre,Felis catus,-51.049509,-23.274753,2012
Vertebrado terrestre,Canis familiaris,-51.127723,-23.307744,2012
Vertebrado terrestre,Canis familiaris,-51.127723,-23.307744,2012
Vertebrado terrestre,Canis familiaris,-51.127723,-23.307744,2012
Vertebrado terrestre,Felis catus,-51.130701,-23.307833,2012
Vertebrado terrestre,Canis familiaris,-51.188879,-23.279015,2012
Vertebrado terrestre,Felis catus,-51.443177,-23.521706,2012
Vertebrado terrestre,Felis catus,-51.389767,-23.32861,2012
Vertebrado terrestre,Canis familiaris,-51.373575,-23.312899,2012
Vertebrado terrestre,Canis familiaris,-51.37269,-23.312116,2012
Vertebrado terrestre,Canis familiaris,-51.368623,-23.308493,2012
Vertebrado terrestre,Canis familiaris,-51.311196,-23.284213,2012
Vertebrado terrestre,Canis familiaris,-51.311196,-23.284213,2012
Vertebrado terrestre,Canis familiaris,-51.273064,-23.275532,2012
Vertebrado terrestre,Canis familiaris,-51.273064,-23.275532,2012
Vertebrado terrestre,Canis familiaris,-50.05755,-23.053887,2012
Vertebrado terrestre,Canis familiaris,-50.05755,-23.053887,2012
Vertebrado terrestre,Felis catus,-50.377027,-23.101397,2012
Vertebrado terrestre,Canis familiaris,-50.665447,-23.184655,2012
Vertebrado terrestre,Canis familiaris,-50.728899,-23.201956,2012
Vertebrado terrestre,Canis familiaris,-50.979586,-23.252112,2012
Vertebrado terrestre,Canis familiaris,-51.451279,-23.529705,2012
Vertebrado terrestre,Canis familiaris,-51.403606,-23.357295,2012
Vertebrado terrestre,Canis familiaris,-51.372818,-23.312186,2012
Vertebrado terrestre,Canis familiaris,-51.255037,-23.27735,2012
Vertebrado terrestre,Canis familiaris,-51.255037,-23.27735,2012
Vertebrado terrestre,Canis familiaris,-51.21729,-23.280486,2012
Vertebrado terrestre,Canis familiaris,-51.21729,-23.280486,2012
Vertebrado terrestre,Canis familiaris,-51.21729,-23.280486,2012
Vertebrado terrestre,Canis familiaris,-51.21729,-23.280486,2012
Vertebrado terrestre,Canis familiaris,-51.21729,-23.280486,2012
Vertebrado terrestre,Canis familiaris,-51.21729,-23.280486,2012
Vertebrado terrestre,Canis familiaris,-51.864714,-23.460229,2012
Vertebrado terrestre,Canis familiaris,-51.864714,-23.460229,2012
Vertebrado terrestre,Canis familiaris,-51.830172,-23.473813,2012
Vertebrado terrestre,Canis familiaris,-51.799859,-23.486064,2012
Vertebrado terrestre,Canis familiaris,-51.787168,-23.492694,2012
Vertebrado terrestre,Canis familiaris,-51.711958,-23.507558,2012
Vertebrado terrestre,Canis familiaris,-51.711958,-23.507558,2012
Vertebrado terrestre,Canis familiaris,-51.694667,-23.517103,2012
Vertebrado terrestre,Canis familiaris,-51.626366,-23.602733,2012
Vertebrado terrestre,Canis familiaris,-51.626366,-23.602733,2012
Vertebrado terrestre,Canis familiaris,-51.589168,-23.601044,2012
Vertebrado terrestre,Canis familiaris,-51.589168,-23.601044,2012
Vertebrado terrestre,Canis familiaris,-51.589168,-23.601044,2012
Vertebrado terrestre,Canis familiaris,-51.589168,-23.601044,2012
Vertebrado terrestre,Canis familiaris,-51.572202,-23.586845,2012
Vertebrado terrestre,Canis familiaris,-51.535274,-23.561062,2012
Vertebrado terrestre,Canis familiaris,-51.535274,-23.561062,2012
Vertebrado terrestre,Canis familiaris,-51.513467,-23.566161,2012
Vertebrado terrestre,Canis familiaris,-50.057498,-23.05397,2012
Vertebrado terrestre,Canis familiaris,-50.057498,-23.05397,2012
Vertebrado terrestre,Canis familiaris,-50.196424,-23.074261,2012
Vertebrado terrestre,Canis familiaris,-50.196424,-23.074261,2012
Vertebrado terrestre,Canis familiaris,-50.218799,-23.051561,2012
Vertebrado terrestre,Canis familiaris,-50.66525501,-23.18506401,2012
Vertebrado terrestre,Canis familiaris,-50.80967302,-23.20077304,2012
Vertebrado terrestre,Canis familiaris,-50.81039202,-23.20101301,2012
Vertebrado terrestre,Canis familiaris,-50.94268503,-23.20876602,2012
Vertebrado terrestre,Canis familiaris,-50.99208796,-23.27661199,2012
Vertebrado terrestre,Lepus europaeus,-51.06990597,-23.28473699,2012
Vertebrado terrestre,Lepus europaeus,-51.09380404,-23.30394102,2012
Vertebrado terrestre,Canis familiaris,-51.139443,-23.29695303,2012
Vertebrado terrestre,Canis familiaris,-51.13952002,-23.29531202,2012
Vertebrado terrestre,Canis familiaris,-51.13952002,-23.29531202,2012
Vertebrado terrestre,Canis familiaris,-51.57982802,-23.597803,2012
Vertebrado terrestre,Canis familiaris,-51.71270298,-23.50692096,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.85751201,-23.46527103,2012
Vertebrado terrestre,Capra hircus,-51.87712398,-23.44634696,2012
Vertebrado terrestre,Capra hircus,-51.87712398,-23.44634696,2012
Vertebrado terrestre,Capra hircus,-51.87712398,-23.44634696,2012
Vertebrado terrestre,Capra hircus,-51.87712398,-23.44634696,2012
Vertebrado terrestre,Capra hircus,-51.87712398,-23.44634696,2012
Vertebrado terrestre,Capra hircus,-51.87712398,-23.44634696,2012
Vertebrado terrestre,Capra hircus,-51.87712398,-23.44634696,2012
Vertebrado terrestre,Capra hircus,-51.87712398,-23.44634696,2012
Vertebrado terrestre,Capra hircus,-51.87712398,-23.44634696,2012
Vertebrado terrestre,Capra hircus,-51.87712398,-23.44634696,2012
Vertebrado terrestre,Capra hircus,-51.87712398,-23.44634696,2012
Vertebrado terrestre,Capra hircus,-51.87712398,-23.44634696,2012
Vertebrado terrestre,Capra hircus,-51.87712398,-23.44634696,2012
Vertebrado terrestre,Canis familiaris,-51.88158399,-23.44186499,2012
Vertebrado terrestre,Canis familiaris,-50.056833,-23.054198,2013
Vertebrado terrestre,Canis familiaris,-50.056833,-23.054198,2013
Vertebrado terrestre,Lepus europaeus,-50.1926,-23.071702,2013
Vertebrado terrestre,Canis familiaris,-50.23063,-23.047846,2013
Vertebrado terrestre,Felis catus,-50.237534,-23.041884,2013
Vertebrado terrestre,Canis familiaris,-50.245803,-23.045428,2013
Vertebrado terrestre,Canis familiaris,-50.245803,-23.045428,2013
Vertebrado terrestre,Canis familiaris,-50.375458,-23.093182,2013
Vertebrado terrestre,Canis familiaris,-50.640461,-23.178152,2013
Vertebrado terrestre,Canis familiaris,-50.640461,-23.178152,2013
Vertebrado terrestre,Canis familiaris,-50.640461,-23.178152,2013
Vertebrado terrestre,Canis familiaris,-50.646962,-23.179706,2013
Vertebrado terrestre,Canis familiaris,-50.656651,-23.189456,2013
Vertebrado terrestre,Canis familiaris,-50.726296,-23.198613,2013
Vertebrado terrestre,Canis familiaris,-50.811178,-23.201829,2013
Vertebrado terrestre,Canis familiaris,-50.942615,-23.208914,2013
Vertebrado terrestre,Canis familiaris,-50.942615,-23.208914,2013
Vertebrado terrestre,Canis familiaris,-50.942615,-23.208914,2013
Vertebrado terrestre,Canis familiaris,-51.429416,-23.408209,2013
Vertebrado terrestre,Canis familiaris,-51.427946,-23.418879,2013
Vertebrado terrestre,Canis familiaris,-51.423856,-23.436475,2013
Vertebrado terrestre,Canis familiaris,-51.424239,-23.479844,2013
Vertebrado terrestre,Canis familiaris,-51.474346,-23.550086,2013
Vertebrado terrestre,Canis familiaris,-51.474346,-23.550086,2013
Vertebrado terrestre,Canis familiaris,-51.474346,-23.550086,2013
Vertebrado terrestre,Canis familiaris,-51.474346,-23.550086,2013
Vertebrado terrestre,Felis catus,-51.489483,-23.562451,2013
Vertebrado terrestre,Canis familiaris,-51.514608,-23.565473,2013
Vertebrado terrestre,Canis familiaris,-51.514608,-23.565473,2013
Vertebrado terrestre,Felis catus,-51.57983,-23.597785,2013
Vertebrado terrestre,Canis familiaris,-51.589811,-23.601465,2013
Vertebrado terrestre,Canis familiaris,-51.589811,-23.601465,2013
Vertebrado terrestre,Canis familiaris,-51.589811,-23.601465,2013
Vertebrado terrestre,Canis familiaris,-51.589811,-23.601465,2013
Vertebrado terrestre,Canis familiaris,-51.589811,-23.601465,2013
Vertebrado terrestre,Canis familiaris,-51.589811,-23.601465,2013
Vertebrado terrestre,Canis familiaris,-51.665347,-23.557994,2013
Vertebrado terrestre,Felis catus,-51.672594,-23.535843,2013
Vertebrado terrestre,Canis familiaris,-51.680409,-23.523695,2013
Vertebrado terrestre,Canis familiaris,-51.680409,-23.523695,2013
Vertebrado terrestre,Canis familiaris,-51.680409,-23.523695,2013
Vertebrado terrestre,Canis familiaris,-51.712523,-23.507029,2013
Vertebrado terrestre,Canis familiaris,-51.712523,-23.507029,2013
Vertebrado terrestre,Canis familiaris,-51.774132,-23.503638,2013
Vertebrado terrestre,Canis familiaris,-51.776741,-23.500971,2013
Vertebrado terrestre,Canis familiaris,-51.776741,-23.500971,2013
Vertebrado terrestre,Lepus europaeus,-50.09028883,-23.05763573,2013
Vertebrado terrestre,Canis familiaris,-50.21924537,-23.05344872,2013
Vertebrado terrestre,Felis catus,-50.22029537,-23.04676969,2013
Vertebrado terrestre,Canis familiaris,-50.22517039,-23.0495307,2013
Vertebrado terrestre,Felis catus,-50.34791491,-23.09974988,2013
Vertebrado terrestre,Canis familiaris,-50.37652103,-23.09376086,2013
Vertebrado terrestre,Canis familiaris,-50.66448624,-23.18581719,2013
Vertebrado terrestre,Canis familiaris,-50.72316548,-23.19325021,2013
Vertebrado terrestre,Canis familiaris,-50.7275265,-23.20023024,2013
Vertebrado terrestre,Canis familiaris,-50.81087985,-23.20146124,2013
Vertebrado terrestre,Canis familiaris,-50.82800992,-23.20842826,2013
Vertebrado terrestre,Canis familiaris,-50.85858805,-23.22922434,2013
Vertebrado terrestre,Capra hircus,-50.86135207,-23.22798833,2013
Vertebrado terrestre,Canis familiaris,-50.9422504,-23.20944426,2013
Vertebrado terrestre,Canis familiaris,-50.97116153,-23.2477544,2013
Vertebrado terrestre,Canis familiaris,-50.98047457,-23.25253242,2013
Vertebrado terrestre,Canis familiaris,-51.03121478,-23.26972148,2013
Vertebrado terrestre,Canis familiaris,-51.14523226,-23.28262752,2013
Vertebrado terrestre,Canis familiaris,-51.2969749,-23.27637149,2013
Vertebrado terrestre,Canis familiaris,-51.30113592,-23.2795435,2013
Vertebrado terrestre,Canis familiaris,-51.37660524,-23.31564762,2013
Vertebrado terrestre,Canis familiaris,-51.38783129,-23.35100475,2013
Vertebrado terrestre,Canis familiaris,-51.42925047,-23.40757895,2013
Vertebrado terrestre,Canis familiaris,-51.42450745,-23.49202726,2013
Vertebrado terrestre,Canis familiaris,-51.58884315,-23.60086964,2013
Vertebrado terrestre,Canis familiaris,-51.78208096,-23.49565725,2013
Vertebrado terrestre,Capra hircus,-51.87724436,-23.44638406,2013
Vertebrado terrestre,Canis familiaris,-50.05645468,-23.05437286,2013
Vertebrado terrestre,Felis catus,-50.21912137,-23.05395085,2013
Vertebrado terrestre,Canis familiaris,-50.62893409,-23.17404527,2013
Vertebrado terrestre,Canis familiaris,-50.66516424,-23.1853383,2013
Vertebrado terrestre,Lepus europaeus,-51.00836269,-23.27180559,2013
Vertebrado terrestre,Lepus europaeus,-51.10861811,-23.3043237,2013
Vertebrado terrestre,Felis catus,-51.16119933,-23.27850061,2013
Vertebrado terrestre,Canis familiaris,-51.23145562,-23.27974161,2013
Vertebrado terrestre,Canis familiaris,-51.30109492,-23.28021561,2013
Vertebrado terrestre,Canis familiaris,-51.35553215,-23.30201968,2013
Vertebrado terrestre,Canis familiaris,-51.39733833,-23.35501086,2013
Vertebrado terrestre,Canis familiaris,-51.42406945,-23.46703925,2013
Vertebrado terrestre,Mus musculus,-51.95305167,-23.41812704,2013
Vertebrado terrestre,Canis familiaris,-51.91417251,-23.42385106,2013
Vertebrado terrestre,Canis familiaris,-51.79568602,-23.4893103,2013
Vertebrado terrestre,Lepus europaeus,-50.18528865,-23.07122428,2014
Vertebrado terrestre,Canis familiaris,-50.66548065,-23.18448726,2014
Vertebrado terrestre,Canis familiaris,-50.77543865,-23.19052826,2014
Vertebrado terrestre,Canis familiaris,-50.81124265,-23.20181926,2014
Vertebrado terrestre,Canis familiaris,-50.99411865,-23.27788225,2014
Vertebrado terrestre,Canis familiaris,-50.99411865,-23.27788225,2014
Vertebrado terrestre,Canis familiaris,-51.52489966,-23.56494723,2014
Vertebrado terrestre,Capra hircus,-51.71061665,-23.50894322,2014
Vertebrado terrestre,Canis familiaris,-51.76162265,-23.51619422,2014
Vertebrado terrestre,Lepus europaeus,-50.021315,-23.059946,2014
Vertebrado terrestre,Canis familiaris,-50.131889,-23.074203,2014
Vertebrado terrestre,Felis catus,-50.218657,-23.055703,2014
Vertebrado terrestre,Canis familiaris,-50.218754,-23.04973,2014
Vertebrado terrestre,Canis familiaris,-50.244196,-23.043915,2014
Vertebrado terrestre,Canis familiaris,-50.244196,-23.043915,2014
Vertebrado terrestre,Canis familiaris,-50.377164,-23.104536,2014
Vertebrado terrestre,Canis familiaris,-50.377164,-23.104536,2014
Vertebrado terrestre,Canis familiaris,-50.377164,-23.104536,2014
Vertebrado terrestre,Canis familiaris,-50.375558,-23.112589,2014
Vertebrado terrestre,Felis catus,-50.637621,-23.177225,2014
Vertebrado terrestre,Canis familiaris,-50.660984,-23.180902,2014
Vertebrado terrestre,Canis familiaris,-50.660247,-23.18891,2014
Vertebrado terrestre,Canis familiaris,-50.660247,-23.18891,2014
Vertebrado terrestre,Canis familiaris,-50.729059,-23.202183,2014
Vertebrado terrestre,Canis familiaris,-50.861231,-23.227934,2014
Vertebrado terrestre,Canis familiaris,-50.978474,-23.251653,2014
Vertebrado terrestre,Felis catus,-51.03873264,-23.27073325,2014
Vertebrado terrestre,Canis familiaris,-51.09788464,-23.30640624,2014
Vertebrado terrestre,Canis familiaris,-51.168479,-23.281081,2014
Vertebrado terrestre,Felis catus,-51.962995,-23.421678,2014
Vertebrado terrestre,Canis familiaris,-51.902807,-23.428507,2014
Vertebrado terrestre,Capra hircus,-51.875547,-23.447466,2014
Vertebrado terrestre,Capra hircus,-51.875547,-23.447466,2014
Vertebrado terrestre,Capra hircus,-51.875547,-23.447466,2014
Vertebrado terrestre,Canis familiaris,-51.873506,-23.449139,2014
Vertebrado terrestre,Canis familiaris,-51.872642,-23.450566,2014
Vertebrado terrestre,Canis familiaris,-51.712288,-23.50729,2014
Vertebrado terrestre,Felis catus,-51.692939,-23.51728,2014
Vertebrado terrestre,Canis familiaris,-51.683395,-23.518904,2014
Vertebrado terrestre,Felis catus,-51.68236,-23.520052,2014
Vertebrado terrestre,Felis catus,-51.674111,-23.531396,2014
Vertebrado terrestre,Canis familiaris,-51.630287,-23.601461,2014
Vertebrado terrestre,Lepus europaeus,-51.545743,-23.566539,2014
Vertebrado terrestre,Canis familiaris,-50.1260006,-25.04411524,2011
Vertebrado terrestre,Canis familiaris,-50.1260006,-25.04411524,2011
Vertebrado terrestre,Canis familiaris,-50.1260006,-25.04411524,2011
Vertebrado terrestre,Canis familiaris,-50.1260006,-25.04411524,2011
Vertebrado terrestre,Canis familiaris,-50.11183806,-24.96211861,2011
Vertebrado terrestre,Canis familiaris,-50.11183806,-24.96211861,2011
Vertebrado terrestre,Canis familiaris,-50.11183806,-24.96211861,2011
Vertebrado terrestre,Canis familiaris,-50.11183806,-24.96211861,2011
Vertebrado terrestre,Canis familiaris,-50.11183806,-24.96211861,2011
Vertebrado terrestre,Canis familiaris,-50.11183806,-24.96211861,2011
Vertebrado terrestre,Canis familiaris,-50.11183806,-24.96211861,2011
Vertebrado terrestre,Canis familiaris,-50.11183806,-24.96211861,2011
Vertebrado terrestre,Canis familiaris,-50.11183806,-24.96211861,2011
Vertebrado terrestre,Canis familiaris,-50.11183806,-24.96211861,2011
Vertebrado terrestre,Canis familiaris,-50.04169604,-24.87639158,2011
Vertebrado terrestre,Canis familiaris,-50.04169604,-24.87639158,2011
Vertebrado terrestre,Canis familiaris,-50.04169604,-24.87639158,2011
Vertebrado terrestre,Canis familiaris,-50.04169604,-24.87639158,2011
Vertebrado terrestre,Canis familiaris,-50.04169604,-24.87639158,2011
Vertebrado terrestre,Canis familiaris,-50.04169604,-24.87639158,2011
Vertebrado terrestre,Canis familiaris,-50.04169604,-24.87639158,2011
Vertebrado terrestre,Canis familiaris,-49.99794748,-24.80774532,2011
Vertebrado terrestre,Canis familiaris,-49.99794748,-24.80774532,2011
Vertebrado terrestre,Canis familiaris,-49.99794748,-24.80774532,2011
Vertebrado terrestre,Canis familiaris,-49.99794748,-24.80774532,2011
Vertebrado terrestre,Canis familiaris,-49.99794748,-24.80774532,2011
Vertebrado terrestre,Canis familiaris,-49.94910797,-24.5340718,2011
Vertebrado terrestre,Canis familiaris,-49.94910797,-24.5340718,2011
Vertebrado terrestre,Canis familiaris,-49.94910797,-24.5340718,2011
Vertebrado terrestre,Canis familiaris,-49.94910797,-24.5340718,2011
Vertebrado terrestre,Canis familiaris,-49.94910797,-24.5340718,2011
